"cod_scuola","nome_scuola","indirizzo_scuola","sito_scuola","scuola_paritaria","id_provincia","id_regione","id_comune","comune_scuola","num_diplomati_x_coorte","indice_fga","fga_forchetta_bassa","fga_forchetta_alta","indice_perc_cfu","indice_media_voti","completamento_pct","tasso_immatricolazione_pct","tasso_non_immatricolazione_pct","abbandono_pct","voto_medio_immatricolati","voto_medio_non_immatricolati","comune_di_ricerca","raggio_km_ricerca","tipologia_ricerca","tasso_precariato_docenti_pct","pct_tempo_indeterminato","fasce_eta_tempo_determinato","fasce_eta_tempo_indeterminato","anno_scolastico_personale","trasferiti_pct_scuola","trasferiti_pct_regione","trasferiti_pct_italia","pensionati_pct_scuola","pensionati_pct_regione","pensionati_pct_italia","ANNOSCOLASTICO","ORDINESCUOLA","ANNOCORSOCLASSE","CLASSI","ALUNNIMASCHI","ALUNNIFEMMINE","sigla_provincia","denominazione_provincia","id_regione (Right)","Provincia","Regione","Sigla Provincia","Alunni Totali","Percentuale Alunni ITA","Percentuale Alunni NITA","Totale alunni Femmine","Totale Alunni Maschi","Media Alunni per classe","Totale Classi","Percentuali Alunni Femmine","Percentuali Alunni Maschi","ATA titolari","ATA supplenti","Totale ATA","Percentuale ATA titolari","Percentuali ATA Supplenti","Docenti Totali","Docenti titolari","Docenti Supplenti","Percentuali Docenti Titolari","Percentuali Docenti Supplenti","Posti vacanti per Docente Normale","Posti vacanti per Docente Sostegno","Totale Posti vacanti","Punteggio Invalsi Inglese Listening","Punteggio Invalsi Inglese Reading","Punteggio Invalsi Italiano","Punteggio Invalsi Matematica)","Participation in life-long learning","Participation in the school system of children aged 4-5","People having completed tertiary education (ISCED 5 6 7 or 8)","People not in education employment or training (NEET)","People with at least upper secondary education level (25-64 years old)","Average annual per capita amount of pension income","Average annual salary of employees","Average disposable income per capita","Bad loan entry rate of bank loans to households","Brain circulation (Italians 25-39 years old)","Burglaries reported","Deadly crimes reported","Electricity from renewable sources","Employment rate (20-64 years old)","Hospital patient emigration to a different region","Inadequate level of literacy (students in grade 8)","Inadequate level of numeracy (students in grade 8)","Intentional homicide rate","Irregularities in electric power distribution","Life expectancy at birth","Medical specialists","Municipal councilors under the age of 40","Municipal waste generated","Non-participation rate","Overall Fixed Very High Capacity Network (VHCN) coverage","PM10 Annual average concentration","PM2.5 Annual average concentration","Paid days in the year (employees)","Pensioners with a low pension income","Pick-pocketings reported","Prison density","Road accidents mortality rate (15-34 years old)","Road mortality in non-urban roads","Robberies reported","Seat-Km of public transport networks","Separate collection of municipal waste","Separate collection service for municipal waste","Soil sealing from artificial land cover","Spread of agritourism farms","Urban green","Voter turnout (Regional Councils)","Women municipal councilors","Youth's employment rate (15-29 years old)","Youth's non-participation rate","codice_provincia","anno","Pop25Y0","Pop25Y1","Pop25Y2","Pop25Y3","Pop25Y4","Pop25Y5","Pop25Y6","Pop25Y7","Pop25Y8","Pop25Y9","Pop25Y10","Pop25Y11","Pop25Y12","Pop25Y13","Pop25Y14","Pop25Y15","Pop25Y16","Pop25Y17","Pop25Y18","Pop25Y19","Pop25Y20","area","Indice di svantaggio","Stipendio Medio"
"BIPS01000N","AMEDEO AVOGADRO","VIA GALIMBERTI 5","http://www.liceoavogadrobiella.gov.it",0,96,1,96004,"Biella",112,80.9,76.78,85.28,84.84,27.23,7.84,92.31,7.69,9.76,85.49,82.54,"Biella",10,"Scientifico",15.8,84.2,"[3.5, 7.9, 4.4, 0.0]","[3.5, 7.0, 27.2, 46.5]","Docenti per fasce di età (%) (A.S. 2025/26)",4,5.5,6,4,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,88,145,"BI","Biella",1,"Biella","Piemonte","BI",6135,94.18,5.82,3128,3007,16.010370370370367,338,50.986145069274656,49.013854930725344,441,308,749,58.88,41.12,947,673,274,71.07,28.93,44,"4",48,223.24020146320476,208.810327743603,190.84911333309498,196.59170984649202,14.5,95.7,29.3,8,62.7,22156.4,24889.8,23666.2,0.6,-13.3,136.2,1.8,21.7,75,9.7,33.5,37.1,1.2,1.8,82.7,24.3,19.3,519,8.2,64.5,19,12,84.7,4.9,57.4,93.9,0.3,7.8,16,401,72.7,80.1,7.94,6.6,20.5,,34.5,42.7,15.3,"ITC13",2025,800,866,883,912,947,1001,1058,1010,1177,1140,1225,1230,1335,1294,1383,1409,1439,1523,1500,1508,1481,"Nord",-0.73,"1660"
"BATF06301G","MARCONI - HACK","PZZA CARLO POERIO 2","http://www.marconibari.gov.it/",0,72,16,72006,"Bari",127,51.27,45.43,58.6,47.38,24.62,5.23,34.55,65.45,12.04,88.58,76.22,"Bari",10,"Tecnico - Tecnologico",14.4,85.5,"[0.8, 7.4, 3.7, 2.5]","[3.3, 11.2, 32.6, 38.4]","Docenti per fasce di età (%) (A.S. 2025/26)",4,7,6,6.5,4.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,10,187,5,"BA","Bari",16,"Bari","Puglia","BA",59898,96.39,3.61,29579,30319,18.5444696969697,3107,49.38228321479849,50.61771678520151,3868,1103,4971,77.81,22.19,8218,6612,1606,80.46,19.54,136,"17",153,203.6245680267155,200.21602811761227,177.00262880922799,183.18278317815276,10.1,98.4,28,18.6,62,19877.1,19379.3,20029.4,0.7,-18.1,140,3.7,40.7,60.1,7.2,39.4,46.7,0.5,2.8,83.3,38.7,20.3,449,17.8,69.3,23,13,77.3,12,75.4,152.6,0.8,3.8,31.4,2808,63.6,70.4,9.74,4.3,9.6,,34.8,32.7,33,"ITF42",2025,7916,8398,8708,8708,8646,9163,9628,9954,10165,10213,10568,10600,10985,11470,11714,11613,11850,11961,12186,12392,12687,"Sud",0.32,"1689.92"
"SVTF00901T","FERRARIS - PANCALDO","VIA ROCCA DI LEGINO 35","http://www.ferrarispancaldo.gov.it/",0,9,7,9056,"Savona",203,53.54,49.03,59.14,50.82,24.75,4.78,39.57,60.43,12.81,85.47,74.79,"Savona",10,"Tecnico - Tecnologico",27.3,72.7,"[7.3, 7.3, 5.9, 6.8]","[7.3, 14.1, 21.5, 29.8]","Docenti per fasce di età (%) (A.S. 2025/26)",4.4,5.3,6,2.2,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,144,39,"SV","Savona",7,"Savona","Liguria","SV",10749,89.49,10.51,5332,5417,18.96785714285714,537,49.604614382733274,50.395385617266726,748,260,1008,74.21,25.79,1535,1050,485,68.4,31.6,102,"2",104,213.14933509718801,204.70878232412375,181.09224280568952,189.861757872543,13.9,96.1,25.7,12.5,67.1,22245.5,20107.8,25179.3,0.8,-16.2,287.1,3,23,69.1,18.8,39.7,42.4,1.1,1,83.2,31.5,22.2,581,11.3,30.4,16,11,74.6,6.5,218,,1,1.8,38.5,2648,61.7,51.3,6.72,11.4,5.9,,35.4,35.6,22.5,"ITC32",2025,1307,1368,1449,1432,1521,1513,1668,1700,1803,1939,2024,1985,2200,2131,2176,2287,2379,2365,2418,2493,2437,"Nord",-0.37,"1562.88"
"NATF05000N","GIORDANI - STRIANO","VIA CARAVAGGIO 184","http://www.ittgiordanistrianonapoli.gov.it/",0,63,15,63049,"Napoli",127,44.07,38.79,51.15,36.06,24.25,5.26,43.08,56.92,18.54,85.02,73.23,"Napoli",10,"Tecnico - Tecnologico",26.1,73.7,"[2.8, 11.3, 9.9, 2.1]","[3.5, 9.9, 22.0, 38.3]","Docenti per fasce di età (%) (A.S. 2025/26)",2.9,6.3,6,4.4,3.7,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,147,14,"NA","Napoli",15,"Napoli","Campania","NA",156547,97.21,2.79,76535,80012,19.5282590529248,7842,48.88947089372521,51.11052910627479,11096,1411,12507,88.72,11.28,20212,16506,3706,81.66,18.34,578,"82",660,185.94419517447176,184.6554966432415,162.55764886282202,170.72764511935776,7.5,99.7,24,29.2,53.3,18752.7,18405.9,16734.7,0.9,-28.7,135.8,1.9,10.9,45.4,6.9,49.1,61,1,3.8,81.1,36,24.9,495,35.8,78,31,20,74.3,15.6,197.9,124.4,0.4,3.8,110.1,2409,51.5,20.1,34.88,12.2,14.1,,32.2,22.2,51.6,"ITF33",2025,22909,23421,24553,24152,25073,26099,26589,27751,27768,28350,28749,29361,30892,31610,32376,33397,33795,34949,35168,35383,36296,"Sud",1.44,"1623.94"
"TETF009012","EMILIO ALESSANDRINI","VIA SAN MARINO 12","http://www.iisteramo.gov.it/new/index.php",0,67,13,67041,"Teramo",139,46.26,40.98,52.49,47.6,23.39,6.73,39.95,60.05,10.05,83.91,73.82,"Teramo",10,"Tecnico - Tecnologico",27.1,73,"[5.2, 7.0, 12.7, 2.2]","[0.9, 14.0, 24.5, 33.6]","Docenti per fasce di età (%) (A.S. 2025/26)",4.5,6.3,6,6.8,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,5,89,4,"TE","Teramo",13,"Teramo","Abruzzo","TE",11574,92.07,7.93,5700,5874,17.5710752688172,638,49.24831518921721,50.75168481078279,1000,302,1302,76.8,23.2,1798,1394,404,77.53,22.47,50,"8",58,204.93108060660074,198.09087013844402,178.23190376704702,181.2078460109505,10,99.2,29.5,12.7,69.4,18782.9,18193.5,20332.5,0.7,-21.2,233.7,5.7,46.1,68.4,22.1,38.6,45,0.3,2.4,83.4,27.3,25.7,480,11.8,39,24,12,73.2,11.2,53.8,157.3,0.8,4.3,15,2089,65.6,66.2,6.67,10.7,19.1,,30.7,34.1,19.3,"ITF12",2025,1752,1920,1975,2020,2085,2151,2161,2380,2470,2465,2527,2563,2663,2660,2747,2698,2826,2798,2766,2942,2980,"Sud",-0.18,"1400"
"TOTD054016","CARLO IGNAZIO GIULIO","VIA GIORGIO BIDONE 11","http://www.istitutogiulio.it/",0,1,1,1272,"Torino",32,31.76,22.99,43.09,29.21,22.12,4.1,56.12,43.88,20.41,80.4,72.98,"Torino",10,"Tecnico - Economico",46,53.9,"[15.5, 16.0, 8.6, 5.9]","[5.3, 14.4, 14.4, 19.8]","Docenti per fasce di età (%) (A.S. 2025/26)",4.3,5.5,6,3.1,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,1,6,12,"TO","Torino",1,"Torino","Piemonte","TO",89889,87.79,12.21,44502,45387,19.309073170731704,4463,49.50772619564129,50.49227380435871,6246,2738,8984,69.52,30.48,12136,8240,3896,67.9,32.1,534,"93",627,216.09184602343777,203.32374450665725,183.27374921272624,191.49339529867174,12.8,93.9,33.1,12,70,23955.5,26426.4,25852.9,0.5,28.5,262.9,1.1,31.2,70.8,3.9,35.6,39.3,0.4,2.1,83.4,33.9,19.6,504,10.7,74.3,35,20,82.5,6.7,472.9,133.3,0.4,2.8,86.4,4592,64.1,40.6,8.58,3.6,27.9,,35,35,19.4,"ITC11",2025,12828,13138,13817,14288,14660,15123,15555,16400,17132,17635,18312,18890,19443,19714,20269,20774,20993,20780,20708,20968,21236,"Nord",-0.77,"1745.58"
"RMPC14000N","LUCIANO MANARA","VIA BASILO BRICCI 4","http://www.liceomanara.it/",0,58,12,58091,"Roma",126,71.53,67.58,75.72,69.28,26.85,7.91,92.06,7.94,9.79,88.1,84.63,"Roma",10,"Classico",7.5,92.4,"[0.0, 3.0, 4.5, 0.0]","[3.0, 7.6, 30.3, 51.5]","Docenti per fasce di età (%) (A.S. 2025/26)",1.7,6.5,6,6.9,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,7,58,100,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"BATD02000A","FRANCESCO MARIA GENCO","PZZA RAFFAELLE LAUDATI 1","http://www.itcgenco.gov.it/",0,72,16,72004,"Altamura",146,51.4,46.51,57.22,55.41,23.69,5.75,45.33,54.67,12.3,83.3,70.1,"Matera",10,"Tecnico - Economico",9.8,90.2,"[1.0, 3.9, 3.9, 1.0]","[1.9, 5.8, 32.0, 50.5]","Docenti per fasce di età (%) (A.S. 2025/26)",1.1,7,6,4.3,4.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,87,55,"BA","Bari",16,"Bari","Puglia","BA",59898,96.39,3.61,29579,30319,18.5444696969697,3107,49.38228321479849,50.61771678520151,3868,1103,4971,77.81,22.19,8218,6612,1606,80.46,19.54,136,"17",153,203.6245680267155,200.21602811761227,177.00262880922799,183.18278317815276,10.1,98.4,28,18.6,62,19877.1,19379.3,20029.4,0.7,-18.1,140,3.7,40.7,60.1,7.2,39.4,46.7,0.5,2.8,83.3,38.7,20.3,449,17.8,69.3,23,13,77.3,12,75.4,152.6,0.8,3.8,31.4,2808,63.6,70.4,9.74,4.3,9.6,,34.8,32.7,33,"ITF42",2025,7916,8398,8708,8708,8646,9163,9628,9954,10165,10213,10568,10600,10985,11470,11714,11613,11850,11961,12186,12392,12687,"Sud",0.32,"1689.92"
"NAPC33001V","GIOSUE' CARDUCCI","VIA PUCCINI","http://www.liceocarduccinola.gov.it/?page_id=1233",0,63,15,63018,"Casamarciano",24,43.55,34.91,53.73,46.19,22.91,6.07,78.08,21.92,19.18,88.6,79.56,"Avellino",10,"Scienze Umane - Economico sociale",3.5999999999999996,96.3,"[0.0, 1.2, 2.4, 0.0]","[0.0, 10.8, 33.7, 51.8]","Docenti per fasce di età (%) (A.S. 2025/26)",1.3,6.3,6,5.1,3.7,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,3,5,64,"NA","Napoli",15,"Napoli","Campania","NA",156547,97.21,2.79,76535,80012,19.5282590529248,7842,48.88947089372521,51.11052910627479,11096,1411,12507,88.72,11.28,20212,16506,3706,81.66,18.34,578,"82",660,185.94419517447176,184.6554966432415,162.55764886282202,170.72764511935776,7.5,99.7,24,29.2,53.3,18752.7,18405.9,16734.7,0.9,-28.7,135.8,1.9,10.9,45.4,6.9,49.1,61,1,3.8,81.1,36,24.9,495,35.8,78,31,20,74.3,15.6,197.9,124.4,0.4,3.8,110.1,2409,51.5,20.1,34.88,12.2,14.1,,32.2,22.2,51.6,"ITF33",2025,22909,23421,24553,24152,25073,26099,26589,27751,27768,28350,28749,29361,30892,31610,32376,33397,33795,34949,35168,35383,36296,"Sud",1.44,"1623.94"
"CEPC10000A","GIORDANO BRUNO","VIA SAN FRANCESCO D'ASSISI 119","http://www.cngb.it/cngb/",0,61,15,61048,"Maddaloni",90,65.38,60.8,70.61,61.7,26.29,8.13,87.08,12.92,19.93,91.27,84.14,"Caserta",10,"Classico",6.6000000000000005,93.4,"[2.2, 0.0, 2.2, 2.2]","[0.0, 11.1, 35.6, 46.7]","Docenti per fasce di età (%) (A.S. 2025/26)",8.1,6.3,6,0,3.7,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,4,21,50,"CE","Caserta",15,"Caserta","Campania","CE",49216,95.69,4.31,24378,24838,19.066997245179067,2515,49.53267230169051,50.46732769830949,3590,225,3815,94.1,5.9,5811,5300,511,91.21,8.79,124,"35",159,196.42566441517698,197.8263898868675,173.057785460694,180.40634952264998,7.5,98.9,25.6,27.3,54.9,18595.8,16625.1,14683.1,1.2,-25.4,164,3.5,17.7,47.4,13.8,46,57,0.4,6,80.9,24.4,28.6,456,34.1,64.5,29,12,72.4,13.4,56.7,103.5,0.7,7.1,55.1,1434,56.7,28.1,10.47,4.3,18.3,,28.1,19.4,53.5,"ITF31",2025,7054,7513,7769,7300,7830,7779,8221,8381,8537,8641,8661,8858,9079,9445,9991,10003,10113,10302,10480,10554,11027,"Sud",1.39,"1440"
"RGPM00401G","GIOVANNI VERGA","PLE BADEN POWELL 1","http://www.istitutoverga.edu.it/",0,88,19,88006,"Modica",14,40.93,28.77,57,49.02,21.94,5.41,66.67,33.33,26.19,82.5,80.14,"Ragusa",10,"Scienze Umane - Economico sociale",11.5,88.5,"[1.8, 4.2, 5.5, 0.0]","[2.4, 12.7, 26.7, 46.7]","Docenti per fasce di età (%) (A.S. 2025/26)",0,7,6,2.2,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,56,124,"RG","Ragusa",19,"Ragusa","Sicilia","RG",15056,90.87,9.13,7390,7666,18.138425925925926,781,49.08342189160468,50.91657810839532,1183,352,1535,77.07,22.93,1935,1645,290,85.01,14.99,47,"5",52,193.60666130805674,192.47677133409675,168.472967270113,178.21822719378224,6.7,94.3,24.4,19.7,53.3,17830.6,15589.8,17653.5,1.1,-32.8,219.4,2.2,28.8,60.5,9.1,51.1,61.6,0.9,5.8,82.3,25.4,19.6,417,20,58.9,31,13,72.1,11.6,26.1,89.3,0.5,5.4,17.3,195,68.3,66.3,10.52,6,22.6,,36.7,37,30.9,"ITG18",2025,2449,2552,2735,2812,2747,2776,2887,2998,2991,3005,3006,3018,3116,3226,3206,3372,3390,3292,3508,3492,3510,"Isole",0.65,"1350"
"MIPS02201V","SALVADOR ALLENDE","VIA ULISSE DINI 7","http://www.allendecustodi.edu.it/",0,15,3,15146,"Milano",11,64.48,50.14,80.52,55.66,26.8,5,90.91,9.09,18.18,79.8,70,"Milano",10,"Classico",16.9,83.10000000000001,"[3.4, 6.7, 3.4, 3.4]","[2.2, 13.5, 30.3, 37.1]","Docenti per fasce di età (%) (A.S. 2025/26)",6.8,5.4,6,5.3,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,5,59,51,"MI","Milano",3,"Milano","Lombardia","MI",112941,83.5,16.5,57301,55640,19.837825,5408,50.73533969063493,49.26466030936507,7119,2772,9891,71.97,28.03,13934,9982,3952,71.64,28.36,882,"110",992,219.1993921198835,207.49025545128626,183.59752320756124,193.840263673728,17.3,91.8,42.6,9.6,75.6,26348.5,34343,34885.3,0.3,33.4,295,2.5,6.5,76.5,4.5,33.5,35.2,0.5,1.8,84.2,44.3,23.4,464,8.4,78.1,32,21,82.7,6,905.5,131.6,0.5,2.6,128.8,16310,68.7,49.2,31.88,9.8,18.8,41.6,33.5,41.7,17.1,"ITC45",2025,21335,21742,22678,23224,23273,24479,25726,26532,27439,28289,28817,28907,29925,30306,31063,31808,32122,31652,32297,32033,33167,"Nord",-1.98,"1928.56"
"SSTF010007","GIOVANNI MARIA ANGIOY","VIA PRINCIPESSA MAFALDA","http://www.itiangioy.gov.it/",0,90,20,90064,"Sassari",204,41.23,37.32,45.96,43.54,22.67,4.16,56.51,43.49,17.43,81.88,73.09,"Sassari",10,"Tecnico - Tecnologico",24.5,75.69999999999999,"[2.5, 6.5, 8.0, 7.5]","[0.5, 9.0, 21.9, 44.3]","Docenti per fasce di età (%) (A.S. 2025/26)",2.8,5.7,6,2,3.9,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,132,12,"SS","Sassari",20,"Sassari","Sardegna","SS",21254,96.29,3.71,10246,11008,17.10493421052631,1189,48.20739625482262,51.79260374517738,1704,524,2228,76.48,23.52,3506,2369,1137,67.57,32.43,235,"23",258,195.93049494329176,186.725161172581,165.83381959115098,169.65471140762324,9.6,97.3,23.4,20.9,51.1,19870.2,16625.8,18567.8,0.7,-13.8,122.3,2.8,63.8,58.4,8.8,48.8,61.2,0.6,3.4,82.6,41.1,27.4,535,24.3,36.6,21,6,69.8,10.8,40.8,97.7,0.4,3.7,24.2,2989,71.1,73.4,3.68,4.2,18.9,,33.7,30.7,39.1,"ITG25",2025,2242,2324,2519,2644,2605,2871,3013,3281,3340,3487,3588,3604,3898,4100,4244,4175,4261,4312,4204,4287,4210,"Isole",0.72,"1300"
"FITD00901N","RUSSELL - NEWTON","VIA FABRIZIO DE ANDRE' 6","http://www.russell-newton.edu.it/",0,48,9,48041,"Scandicci",32,51.57,42.72,62.14,43.9,25.11,3.73,55.67,44.33,15.46,81.61,73.67,"Firenze",10,"Tecnico - Economico",18.8,81.2,"[2.5, 6.4, 8.4, 1.5]","[2.0, 14.9, 29.2, 35.1]","Docenti per fasce di età (%) (A.S. 2025/26)",3.7,5.2,6,2.5,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,7,45,65,"FI","Firenze",9,"Firenze","Toscana","FI",41403,85.42,14.58,20368,21035,18.61138576779026,2057,49.19450281380576,50.80549718619424,2512,983,3495,71.87,28.13,5589,4145,1444,74.16,25.84,201,"18",219,211.72613839385525,198.116427964289,174.97339669187224,187.2918046935705,14.1,96,39.2,11.1,73.8,23810.9,24515.4,26194.5,0.4,12.9,433.7,1.7,5.2,76.6,6.2,36.4,38.1,0.6,1.4,84.7,45.1,19.5,553,7.9,67.8,30,14,81.3,5.6,753.1,107.5,0.5,3.2,136.6,7055,68.2,62.5,7.38,25,26.7,,41.5,32.9,24.2,"ITE14",2025,5912,5956,6308,6527,6504,6684,7054,7447,7632,7741,8289,8316,8788,8759,9139,9261,9484,9453,9569,9794,9924,"Centro",-1.22,"1814.66"
"TESL01201L","DELFICO - MONTAUTI","VIA DIAZ 30","http://www.liceoartisticoteramo.it/",0,67,13,67041,"Teramo",36,41.24,32.05,51.93,39.02,23.22,7.13,45.87,54.13,11.93,86.14,82.58,"Ascoli Piceno",10,"Artistico",22.4,77.60000000000001,"[3.2, 11.2, 6.4, 1.6]","[3.2, 8.0, 24.8, 41.6]","Docenti per fasce di età (%) (A.S. 2025/26)",2.2,6.3,6,3.2,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,9,29,"TE","Teramo",13,"Teramo","Abruzzo","TE",11574,92.07,7.93,5700,5874,17.5710752688172,638,49.24831518921721,50.75168481078279,1000,302,1302,76.8,23.2,1798,1394,404,77.53,22.47,50,"8",58,204.93108060660074,198.09087013844402,178.23190376704702,181.2078460109505,10,99.2,29.5,12.7,69.4,18782.9,18193.5,20332.5,0.7,-21.2,233.7,5.7,46.1,68.4,22.1,38.6,45,0.3,2.4,83.4,27.3,25.7,480,11.8,39,24,12,73.2,11.2,53.8,157.3,0.8,4.3,15,2089,65.6,66.2,6.67,10.7,19.1,,30.7,34.1,19.3,"ITF12",2025,1752,1920,1975,2020,2085,2151,2161,2380,2470,2465,2527,2563,2663,2660,2747,2698,2826,2798,2766,2942,2980,"Sud",-0.18,"1400"
"TOTD02401A","GIOVANNI CENA","VIA DORA BALTEA 3","http://lnx.iiscena.it/",0,1,1,1125,"Ivrea",96,46.34,40.33,53.23,45.47,23.66,5.27,43.1,56.9,9.66,81.6,74.15,"Biella",10,"Tecnico - Economico",41.3,58.6,"[10.1, 18.1, 10.9, 2.2]","[10.1, 7.2, 19.6, 21.7]","Docenti per fasce di età (%) (A.S. 2025/26)",6.8,5.5,6,4.5,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,56,64,"TO","Torino",1,"Torino","Piemonte","TO",89889,87.79,12.21,44502,45387,19.309073170731704,4463,49.50772619564129,50.49227380435871,6246,2738,8984,69.52,30.48,12136,8240,3896,67.9,32.1,534,"93",627,216.09184602343777,203.32374450665725,183.27374921272624,191.49339529867174,12.8,93.9,33.1,12,70,23955.5,26426.4,25852.9,0.5,28.5,262.9,1.1,31.2,70.8,3.9,35.6,39.3,0.4,2.1,83.4,33.9,19.6,504,10.7,74.3,35,20,82.5,6.7,472.9,133.3,0.4,2.8,86.4,4592,64.1,40.6,8.58,3.6,27.9,,35,35,19.4,"ITC11",2025,12828,13138,13817,14288,14660,15123,15555,16400,17132,17635,18312,18890,19443,19714,20269,20774,20993,20780,20708,20968,21236,"Nord",-0.77,"1745.58"
"UDPS010008","GIOVANNI MARINELLI","VIA LEONARDO DA VINCI 4","http://liceomarinelli.gov.it/",0,30,6,30129,"Udine",286,74.75,71.74,77.98,76.96,26.7,8.4,93.12,6.88,11.54,86.98,79.41,"Udine",10,"Scientifico",5.5,94.4,"[2.8, 0.9, 1.8, 0.0]","[7.3, 11.9, 37.6, 37.6]","Docenti per fasce di età (%) (A.S. 2025/26)",1,4.7,6,5.9,3.6,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,111,178,"UD","Udine",6,"Udine","Friuli-Venezia Giulia","UD",20424,90.22,9.78,10398,10026,15.889666666666665,1158,50.91069330199765,49.08930669800235,1613,556,2169,74.37,25.63,2821,2125,696,75.33,24.67,215,"14",229,227.3453626094,214.3722591713978,189.54269457671674,195.74173678785476,14.9,94,33.4,10.8,74.3,22645.3,23670,23419,0.6,-5.3,328,2.3,25.7,74.2,6.5,31.1,33.2,0.4,2,83.7,33.2,24.1,533,7.2,58,23,14,81.4,6.4,74.4,123.4,0.7,2.5,19.9,3388,74.6,88.5,6.83,9,22.1,47.9,38,39.3,16.7,"ITD42",2025,2834,2823,3015,3065,3269,3243,3410,3551,3769,3784,4062,4146,4304,4280,4539,4656,4567,4634,4707,4733,4753,"Nord",-0.75,"1682.7"
"TOPM050003","REGINA MARGHERITA","VIA VALPERGA CALUSO 12","http://www.istitutoreginamargherita.it/index.php?lang=it",0,1,1,1272,"Torino",127,52.17,47.92,56.92,53.99,24.04,6.49,74.15,25.85,12.79,84.37,78.01,"Torino",10,"Scienze Umane",24.1,76,"[7.0, 10.7, 5.3, 1.1]","[7.0, 16.6, 25.7, 26.7]","Docenti per fasce di età (%) (A.S. 2025/26)",4.3,5.5,6,5,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,14,66,227,"TO","Torino",1,"Torino","Piemonte","TO",89889,87.79,12.21,44502,45387,19.309073170731704,4463,49.50772619564129,50.49227380435871,6246,2738,8984,69.52,30.48,12136,8240,3896,67.9,32.1,534,"93",627,216.09184602343777,203.32374450665725,183.27374921272624,191.49339529867174,12.8,93.9,33.1,12,70,23955.5,26426.4,25852.9,0.5,28.5,262.9,1.1,31.2,70.8,3.9,35.6,39.3,0.4,2.1,83.4,33.9,19.6,504,10.7,74.3,35,20,82.5,6.7,472.9,133.3,0.4,2.8,86.4,4592,64.1,40.6,8.58,3.6,27.9,,35,35,19.4,"ITC11",2025,12828,13138,13817,14288,14660,15123,15555,16400,17132,17635,18312,18890,19443,19714,20269,20774,20993,20780,20708,20968,21236,"Nord",-0.77,"1745.58"
"PEPS00601T","ALESSANDRO VOLTA","VIA ALESSANDRO VOLTA 15","http://iisvoltapescara.gov.it/",0,68,13,68028,"Pescara",25,50.53,41.82,60.59,51.83,23.91,7.91,74.67,25.33,18.67,77.63,68.53,"Chieti",10,"Scientifico - Sportivo",15,85,"[0.4, 7.5, 4.9, 2.2]","[4.0, 15.9, 35.0, 30.1]","Docenti per fasce di età (%) (A.S. 2025/26)",5.2,6.3,6,1,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,25,13,"PE","Pescara",13,"Pescara","Abruzzo","PE",15316,94.7,5.3,7637,7679,17.981975308641978,778,49.86288848263254,50.13711151736746,1107,291,1398,79.18,20.82,2105,1692,413,80.38,19.62,39,"10",49,209.65366514500624,202.6426872630095,181.37242998607024,184.38657607826724,13.2,98.1,38.2,12.8,74.9,20526.9,19456.9,21065.3,1,-11.6,207.5,3.5,44.6,65.2,11.3,32.7,38.4,0.3,2.8,83.5,36.8,19.6,454,14.9,72.7,23,13,75.4,10.3,80.6,141.3,0.3,4.4,31.7,1551,55,34.4,7.21,8.7,39.4,,25.8,32.8,25.5,"ITF13",2025,1825,1857,2116,2223,2236,2294,2334,2442,2625,2654,2786,2772,2825,2951,2980,2945,3167,3078,3125,3061,3162,"Sud",-0.5,"1495.58"
